id,silicon_data_source,backend,backend_version,model_path,system,precision,mode,isl,osl,gemm_quant_mode,moe_quant_mode,batch_size,tp_size,pp_size,attention_dp_size,moe_tp_size,moe_ep_size,prefill_batch_size,prefill_num_workers,prefill_tp_size,prefill_pp_size,prefill_attention_dp_size,prefill_moe_tp_size,prefill_moe_ep_size,decode_batch_size,decode_num_workers,decode_tp_size,decode_pp_size,decode_attention_dp_size,decode_moe_tp_size,decode_moe_ep_size,silicon_ttft_ms,silicon_tpot_ms
minimaxm2_5_b300_vllm_fp8_agg_8192x1024_c128_cfg733,db-dump/2026-04-27; config_id=733; silicon_concurrency=128; measured=2026-04-17T00:00:00.000Z; workflow_run_id=758; vllm/vllm-openai:v0.19.0-cu130,vllm,0.19.0,MiniMaxAI/MiniMax-M2.5,b300_sxm,fp8,agg,8192,1024,fp8,fp8,128,4,1,1,4,1,,,,,,,,,,,,,,,972.3109823355117,33.442908754168066
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_1024x1024_c1214_tp4_ep4_1253,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=1214; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,2915.128741734504,13.119846226926413
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_1024x1024_c4968_tp4_ep4_1254,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=4968; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,4419.9489685612925,17.508979722560106
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_1024x1024_c180_tp4_ep4_1255,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=180; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,1416.5139636035829,10.976183676405586
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_1024x1024_c15_tp4_ep4_1256,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=15; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,186.83360763126984,6.5129052350092005
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_1024x1024_c25_tp4_ep4_1257,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=25; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,212.90615314384922,7.158458630471948
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_1024x1024_c45_tp4_ep4_1258,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=45; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,249.38212126441715,7.895892010229685
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_1024x1024_c90_tp4_ep4_1259,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=90; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,294.2876184798984,9.62821363666318
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_8192x1024_c90_tp4_ep4_1260,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=90; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,3583.3435711100337,8.746056594235723
2026_04_06_deepseek_r1_b300_sxm_trtllm_fp4_disagg_1024x1024_c10_tp2_ep2_1261,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=10; measured=2026-01-28T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b300_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,2,1,1,1,2,,,8,1,1,4,2,171.34704606607556,3.361764081598057
2026_04_06_deepseek_r1_b300_sxm_trtllm_fp4_disagg_1024x1024_c120_tp2_ep2_1262,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=120; measured=2026-01-28T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b300_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,2,1,1,1,2,,,8,1,1,4,2,315.9695549470295,6.917935158810374
2026_04_06_deepseek_r1_b300_sxm_trtllm_fp4_disagg_1024x1024_c200_tp2_ep2_1263,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=200; measured=2026-01-28T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b300_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,2,1,1,1,2,,,8,1,1,4,2,1878.2327033884358,7.51560261297044
2026_04_06_deepseek_r1_b300_sxm_trtllm_fp4_disagg_1024x1024_c20_tp2_ep2_1264,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=20; measured=2026-01-28T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b300_sxm,fp4,disagg,1024,1024,nvfp4,nvfp4,,,,,,,,,2,1,1,1,2,,,8,1,1,4,2,171.0609053086955,3.950340060042362
2026_04_06_deepseek_r1_b300_sxm_trtllm_fp4_disagg_8192x1024_c12_tp2_ep2_1265,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=12; measured=2026-01-28T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b300_sxm,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,2,1,1,1,2,,,4,1,1,2,2,3275.055554743934,6.978589445457246
2026_04_06_deepseek_r1_gb200_trtllm_fp4_disagg_8192x1024_c2253_tp4_ep4_1266,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=2253; measured=2026-03-23T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post2,trtllm,0.8.1.post2,deepseek-ai/DeepSeek-R1,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,16,1,1,4,4,3767.4926978253,26.327703773137035
2026_04_06_deepseek_r1_gb200_trtllm_fp8_disagg_1024x8192_c8_tp8_ep8_1267,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=8; measured=2026-02-05T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post2,trtllm,0.8.1.post2,deepseek-ai/DeepSeek-R1,gb200,fp8,disagg,1024,8192,fp8,fp8,,,,,,,,,8,1,1,1,8,,,8,1,1,1,8,8228.240004353574,4.1275342698422115
2026_04_06_deepseek_r1_gb200_trtllm_fp8_disagg_1024x8192_c2152_tp8_ep8_1268,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=2152; measured=2026-02-05T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post2,trtllm,0.8.1.post2,deepseek-ai/DeepSeek-R1,gb200,fp8,disagg,1024,8192,fp8,fp8,,,,,,,,,8,1,1,1,8,,,16,1,1,2,8,7881.053455959578,17.334276223322217
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_8192x1024_c15_tp4_ep4_1269,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=15; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,935.5140792640548,3.6898024297961545
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_8192x1024_c30_tp4_ep4_1270,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=30; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,1250.6733819287426,4.1725360408718934
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_8192x1024_c60_tp4_ep4_1271,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=60; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,3133.562361386721,4.710219512342223
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_8192x1024_c10_tp4_ep4_1272,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=10; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,694.85465806094,6.626432936943838
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_8192x1024_c25_tp4_ep4_1273,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=25; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,946.4448650409468,7.680900594298498
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp4_disagg_8192x1024_c50_tp4_ep4_1274,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=50; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,1274.3371000003535,8.558154931943708
2026_04_06_deepseek_r1_b200_sxm_trtllm_fp8_agg_8192x1024_c16_tp4_ep1_1275,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=16; measured=2026-01-29T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/tensorrt-llm/release:1.2.0rc6.post2,trtllm,1.2.0rc6.post2,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,agg,8192,1024,fp8,fp8,16,4,1,1,4,1,,,,,,,,,,,,,,,652.6542546227574,20.314730186389564
2026_04_06_deepseek_r1_gb200_trtllm_fp4_disagg_8192x1024_c44_tp4_ep4_1276,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=44; measured=2026-03-23T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post2,trtllm,0.8.1.post2,deepseek-ai/DeepSeek-R1,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,795.9752880936404,8.780833732844162
2026_04_06_deepseek_r1_gb200_trtllm_fp4_disagg_8192x1024_c76_tp4_ep4_1277,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=76; measured=2026-03-23T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post2,trtllm,0.8.1.post2,deepseek-ai/DeepSeek-R1,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,1985.5829540640116,9.744128536301847
2026_04_06_deepseek_r1_gb200_trtllm_fp4_disagg_8192x1024_c4_tp4_ep4_1278,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=4; measured=2026-03-23T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post2,trtllm,0.8.1.post2,deepseek-ai/DeepSeek-R1,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,412.09154167445377,3.218181085303752
2026_04_06_deepseek_r1_gb200_trtllm_fp4_disagg_8192x1024_c8_tp4_ep4_1279,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=8; measured=2026-03-23T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post2,trtllm,0.8.1.post2,deepseek-ai/DeepSeek-R1,gb200,fp4,disagg,8192,1024,nvfp4,nvfp4,,,,,,,,,4,1,1,1,4,,,8,1,1,2,4,482.48935315641575,3.35408762576628
2026_04_06_deepseek_r1_h200_sxm_sglang_fp8_disagg_8192x1024_c4_tp8_ep1_1280,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=4; measured=2026-02-07T00:00:00.000Z; wip=False; image=lmsysorg/sglang:v0.5.8.post1-cu130,sglang,0.5.8.post1,deepseek-ai/DeepSeek-R1,h200_sxm,fp8,disagg,8192,1024,fp8,fp8_block,,,,,,,,,8,1,1,8,1,,,8,1,1,8,1,628.6848977848422,9.865460123930983
2026_04_06_deepseek_r1_b200_sxm_sglang_fp8_disagg_1024x1024_c256_tp8_ep8_1281,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=256; measured=2026-03-18T00:00:00.000Z; wip=False; image=lmsysorg/sglang:v0.5.8.post1-cu130-amd64,sglang,0.5.8.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,disagg,1024,1024,fp8,fp8_block,,,,,,,,,8,1,1,1,8,,,8,1,1,1,8,1185.2021245236756,23.95031999261264
2026_04_06_deepseek_r1_b200_sxm_sglang_fp8_disagg_1024x1024_c16_tp8_ep8_1282,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=16; measured=2026-03-18T00:00:00.000Z; wip=False; image=lmsysorg/sglang:v0.5.8.post1-cu130-amd64,sglang,0.5.8.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,disagg,1024,1024,fp8,fp8_block,,,,,,,,,8,1,1,1,8,,,8,1,1,1,8,401.6292566622724,6.368758599462579
2026_04_06_deepseek_r1_b200_sxm_sglang_fp8_disagg_1024x1024_c32_tp8_ep8_1283,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=32; measured=2026-03-18T00:00:00.000Z; wip=False; image=lmsysorg/sglang:v0.5.8.post1-cu130-amd64,sglang,0.5.8.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,disagg,1024,1024,fp8,fp8_block,,,,,,,,,8,1,1,1,8,,,8,1,1,1,8,767.8107909108803,7.766934405496214
2026_04_06_deepseek_r1_b200_sxm_sglang_fp8_disagg_1024x1024_c64_tp8_ep8_1284,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=64; measured=2026-03-18T00:00:00.000Z; wip=False; image=lmsysorg/sglang:v0.5.8.post1-cu130-amd64,sglang,0.5.8.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,disagg,1024,1024,fp8,fp8_block,,,,,,,,,8,1,1,1,8,,,8,1,1,1,8,695.0494115117181,15.701422472056283
2026_04_06_deepseek_r1_b200_sxm_sglang_fp8_disagg_8192x1024_c4_tp8_ep8_1285,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=4; measured=2026-02-13T00:00:00.000Z; wip=False; image=lmsysorg/sglang:v0.5.8.post1-cu130-amd64,sglang,0.5.8.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,disagg,8192,1024,fp8,fp8_block,,,,,,,,,8,1,1,1,8,,,8,1,1,1,8,850.397258331941,5.184273634297758
2026_04_06_deepseek_r1_b200_sxm_sglang_fp8_disagg_8192x1024_c64_tp8_ep8_1286,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=64; measured=2026-02-13T00:00:00.000Z; wip=False; image=lmsysorg/sglang:v0.5.8.post1-cu130-amd64,sglang,0.5.8.post1,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,disagg,8192,1024,fp8,fp8_block,,,,,,,,,8,1,1,1,8,,,8,1,1,1,8,8652.217927756737,14.283939262257686
2026_04_06_deepseek_r1_b200_sxm_sglang_fp8_agg_8192x1024_c512_tp8_ep1_1287,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=512; measured=2026-03-25T00:00:00.000Z; wip=False; image=lmsysorg/sglang:v0.5.9-cu130,sglang,0.5.9,deepseek-ai/DeepSeek-R1,b200_sxm,fp8,agg,8192,1024,fp8,fp8_block,512,8,1,1,8,1,,,,,,,,,,,,,,,119039.7527557951,119.80355240869804
2026_04_06_deepseek_r1_b300_sxm_trtllm_fp8_disagg_1024x1024_c3072_tp4_ep1_1288,source_file=2026-04-06.csv; model=DeepSeek-R1; silicon_concurrency=3072; measured=2026-02-12T00:00:00.000Z; wip=False; image=nvcr.io/nvidia/ai-dynamo/tensorrtllm-runtime:0.8.1.post1,trtllm,0.8.1.post1,deepseek-ai/DeepSeek-R1,b300_sxm,fp8,disagg,1024,1024,fp8,fp8,,,,,,,,,4,1,1,4,1,,,8,1,1,8,1,24471.007275564836,48.639050784421435
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x1024_c16_tp8_ep1_1289,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=16; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,1024,int4_wo,int4_wo,16,8,1,1,8,1,,,,,,,,,,,,,,,195.6824012391735,16.444815981189944
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_8192x1024_c64_tp4_ep4_1290,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=64; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,16,4,1,4,1,16,,,,,,,,,,,,,,,1279.2257992507075,33.536985557309904
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_8192x1024_c32_tp4_ep4_1291,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=32; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,8,4,1,4,1,16,,,,,,,,,,,,,,,614.1364151102607,21.857304956524374
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x1024_c4_tp8_ep1_1292,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=4; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,1024,int4_wo,int4_wo,4,8,1,1,8,1,,,,,,,,,,,,,,,148.60638657119125,10.431417973710822
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_8192x1024_c4_tp8_ep1_1293,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=4; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,8192,1024,int4_wo,int4_wo,4,8,1,1,8,1,,,,,,,,,,,,,,,512.4524591490626,11.807185435181152
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x1024_c4_tp4_ep4_1294,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=4; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,1,4,1,4,1,16,,,,,,,,,,,,,,,169.94070923828986,8.361429811117576
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x1024_c32_tp4_ep4_1295,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=32; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,8,4,1,4,1,16,,,,,,,,,,,,,,,208.3183024878963,18.513764939850052
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x1024_c8_tp4_ep4_1296,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=8; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,2,4,1,4,1,16,,,,,,,,,,,,,,,179.80308884580154,10.49934094085182
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x1024_c4_tp8_ep1_1297,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=4; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,1024,nvfp4,nvfp4,4,8,1,1,8,1,,,,,,,,,,,,,,,163.72509357752278,7.423259694292521
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x8192_c16_tp4_ep4_1298,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=16; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,8192,nvfp4,nvfp4,4,4,1,4,1,16,,,,,,,,,,,,,,,196.2996477013803,12.594297732501449
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x8192_c4_tp8_ep1_1299,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=4; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,8192,int4_wo,int4_wo,4,8,1,1,8,1,,,,,,,,,,,,,,,157.50378356315196,10.510591178571765
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_8192x1024_c32_tp8_ep1_1300,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=32; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,8192,1024,int4_wo,int4_wo,32,8,1,1,8,1,,,,,,,,,,,,,,,1245.581700639741,34.9579218902531
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_8192x1024_c4_tp4_ep4_1301,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=4; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,1,4,1,4,1,16,,,,,,,,,,,,,,,254.56415069056675,9.75876269816766
2026_04_06_kimi_k2_5_h200_sxm_vllm_int4_agg_1024x8192_c16_tp8_ep1_1302,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=16; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.16.0,vllm,0.16.0,moonshotai/Kimi-K2.5,h200_sxm,int4,agg,1024,8192,int4_wo,int4_wo,16,8,1,1,8,1,,,,,,,,,,,,,,,195.91634830576368,16.00417498326765
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_8192x1024_c8_tp4_ep4_1303,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=8; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,8192,1024,nvfp4,nvfp4,2,4,1,4,1,16,,,,,,,,,,,,,,,322.3326507693855,11.111168756221748
2026_04_06_kimi_k2_5_b200_sxm_vllm_fp4_agg_1024x8192_c4_tp4_ep4_1304,source_file=2026-04-06.csv; model=Kimi-K2.5; silicon_concurrency=4; measured=2026-03-27T00:00:00.000Z; wip=False; image=vllm/vllm-openai:v0.17.0,vllm,0.17.0,moonshotai/Kimi-K2.5,b200_sxm,fp4,agg,1024,8192,nvfp4,nvfp4,1,4,1,4,1,16,,,,,,,,,,,,,,,144.54102641902864,8.533821418280883
